expeditionCode,materialSampleID,photographer,OriginalUrl
IRLA_ARMS_June_2009,BIRL_0172,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1294.jpg
IRLA_ARMS_June_2009,BIRL_0172,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1295.jpg
IRLA_ARMS_June_2009,BIRL_0173,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1253.jpg
IRLA_ARMS_June_2009,BIRL_0174,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1252.jpg
IRLA_ARMS_June_2009,BIRL_0174,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1291.jpg
IRLA_ARMS_June_2009,BIRL_0174,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1292.jpg
IRLA_ARMS_June_2009,BIRL_0175,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1250.jpg
IRLA_ARMS_June_2009,BIRL_0175,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1251.jpg
IRLA_ARMS_June_2009,BIRL_0175,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1290.jpg
IRLA_ARMS_June_2009,BIRL_0176,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1287.jpg
IRLA_ARMS_June_2009,BIRL_0176,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1288.jpg
IRLA_ARMS_June_2009,BIRL_0176,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1289.jpg
IRLA_ARMS_June_2009,BIRL_0178,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1249.jpg
IRLA_ARMS_June_2009,BIRL_0178,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1285.jpg
IRLA_ARMS_June_2009,BIRL_0179,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1284.jpg
